위도,경도,제한속도,단속구분,방위
37.60489,126.90702,50,보호구역,-1
37.60744,126.91790,50,보호구역,-1
37.59609,126.91251,50,과속단속,282
37.58691,126.89923,50,보호구역,-1
37.61797,126.92593,50,과속단속,-1
37.61591,126.93279,50,보호구역,-1
37.61345,126.92608,50,보호구역,-1
37.60453,126.92320,50,보호구역,-1
37.61652,126.91408,50,보호구역,-1
37.61483,126.91637,50,과속단속,-1
37.59365,126.92138,50,보호구역,-1
37.60310,126.92225,50,과속단속,-1
37.61124,126.91457,50,보호구역,-1
37.60984,126.90578,50,과속단속,-1
37.58837,126.91581,50,과속단속,-1
37.62066,126.91724,50,과속단속,-1
37.61983,126.92092,50,과속단속,-1
37.58926,126.91972,50,과속단속,-1
37.60443,126.91816,50,과속단속,-1
37.62274,126.92380,30,보호구역,-1
37.60238,126.92565,30,과속단속,-1
37.61394,126.92610,50,과속단속,-1
37.61268,126.92713,50,과속단속,-1
37.58616,126.89049,50,과속단속,-1
37.58147,126.90506,50,보호구역,-1
37.57998,126.90363,50,과속단속,-1
37.58349,126.89435,50,과속단속,-1
37.57772,126.90195,50,과속단속,139
37.59229,126.90738,50,보호구역,-1
37.60311,126.93743,50,과속단속,-1
37.57990,126.90486,50,과속단속,-1
37.60033,126.92514,50,과속단속,-1
37.59027,126.92008,50,과속단속,-1
37.58592,126.91903,50,보호구역,-1
37.60370,126.90915,50,과속단속,-1
37.59389,126.90864,50,과속단속,-1
37.59604,126.90930,50,과속단속,-1
37.59060,126.90758,50,과속단속,-1
37.64226,126.92314,50,과속단속,-1
37.64022,126.92115,50,과속단속,-1
37.64164,126.93693,50,과속단속,-1
37.62071,126.91512,50,과속단속,-1
37.61277,126.90497,50,과속단속,-1
37.59046,126.91811,50,과속단속,-1
37.61868,126.91578,50,과속단속,-1
37.60312,126.93743,50,보호구역,-1
37.59737,126.92397,30,과속단속,-1
37.61959,126.92038,50,과속단속,147
37.63574,126.91934,30,과속단속,-1
37.58405,126.89769,50,과속단속,-1
37.58264,126.89491,50,과속단속,309
37.58598,126.91607,50,과속단속,-1
37.59864,126.91583,50,과속단속,-1
37.64104,126.94135,50,과속단속,-1
37.58464,126.92181,50,보호구역,-1
37.61805,126.93348,30,보호구역,-1
37.58845,126.91866,50,과속단속,-1
37.60234,126.91325,30,보호구역,-1
37.57851,126.90068,50,과속단속,-1
37.64543,126.92922,30,보호구역,-1
37.62625,126.92892,30,보호구역,-1
37.61869,126.91644,30,보호구역,-1
37.61358,126.91930,30,보호구역,-1
37.61309,126.90896,30,보호구역,-1
37.58556,126.90855,50,과속단속,-1
37.60301,126.91132,30,보호구역,-1
37.62030,126.91199,30,보호구역,-1
37.60085,126.93272,60,과속단속,-1
37.63157,126.92782,30,보호구역,-1
37.60995,126.92955,50,과속단속,-1
37.62235,126.93109,30,과속단속,-1
37.60246,126.92882,50,과속단속,-1
37.63427,126.91940,30,보호구역,-1
37.61042,126.92601,50,보호구역,-1
37.61368,126.90992,30,보호구역,-1
37.60389,126.90893,50,보호구역,-1
37.65807,126.94718,50,과속단속,-1
37.60941,126.93495,50,과속단속,-1
37.58285,126.89594,50,과속단속,-1
37.59998,126.91480,50,과속단속,-1
37.57857,126.90065,50,과속단속,-1
37.58564,126.89290,50,과속단속,-1
37.60401,126.91535,50,과속단속,-1
37.61343,126.93072,50,보호구역,-1
37.63294,126.92920,50,보호구역,-1
37.58501,126.89679,30,보호구역,-1
37.60968,126.90666,50,보호구역,-1
37.59755,126.90460,30,보호구역,-1
37.63427,126.91940,50,과속단속,-1
37.58177,126.90489,30,보호구역,-1
37.63501,126.92092,50,보호구역,-1
37.58781,126.92029,50,보호구역,-1
37.58512,126.91835,50,보호구역,-1
37.60059,126.91873,50,과속단속,-1
37.61891,126.92487,50,보호구역,-1
37.61306,126.92215,50,과속단속,-1
37.61795,126.92387,30,보호구역,-1
37.60325,126.92726,30,보호구역,-1
37.59762,126.91685,30,보호구역,-1
37.61257,126.92607,30,보호구역,-1
37.61361,126.92024,30,보호구역,-1
37.62400,126.92518,30,보호구역,-1
37.58807,126.92050,30,보호구역,-1
37.60507,126.90855,30,보호구역,-1
37.64153,126.92186,30,보호구역,-1
37.60590,126.93605,30,보호구역,-1
37.59998,126.91480,50,보호구역,-1
37.61123,126.90983,30,보호구역,-1
37.61220,126.91996,30,보호구역,-1
37.60922,126.90719,30,보호구역,-1
37.59422,126.91663,50,과속단속,-1
37.61862,126.91951,50,과속단속,-1
37.61769,126.92153,50,과속단속,-1
37.60264,126.91683,50,과속단속,-1
37.60211,126.92130,50,과속단속,-1
37.58963,126.91738,50,과속단속,-1
37.59925,126.90940,50,과속단속,-1
37.60750,126.91453,50,과속단속,-1
37.59052,126.91186,50,과속단속,-1
37.60176,126.92353,50,과속단속,-1
37.59642,126.92350,50,과속단속,-1
37.60252,126.91870,50,과속단속,-1
37.59890,126.92043,50,과속단속,-1
37.59948,126.90762,50,과속단속,-1
37.59021,126.91904,50,과속단속,-1
37.59707,126.90722,50,보호구역,-1
37.59925,126.92745,50,보호구역,-1
37.61757,126.92547,50,과속단속,-1
37.60156,126.93369,50,보호구역,-1
37.60118,126.91342,50,보호구역,-1
37.59123,126.90914,50,보호구역,-1
37.58402,126.89773,50,보호구역,-1
37.60244,126.92825,50,과속단속,-1
37.59647,126.90769,50,보호구역,-1
37.61958,126.93328,30,보호구역,-1
37.62116,126.92876,30,보호구역,-1
37.59051,126.92511,30,보호구역,-1
37.61139,126.92732,30,보호구역,-1
37.59344,126.91330,50,보호구역,192
37.59805,126.91216,60,과속단속,181
37.63754,126.91790,40,과속단속,-1
37.61681,126.90641,60,과속단속,-1
37.60063,126.92197,60,과속단속,-1
37.61102,126.92919,60,과속단속,146
37.63356,126.91864,40,과속단속,-1
37.59373,126.91789,60,과속단속,-1
37.61407,126.91013,60,보호구역,19
37.61944,126.91759,30,보호구역,-1
37.60527,126.91060,40,과속단속,-1
37.60976,126.91396,30,보호구역,24
37.61229,126.93216,30,보호구역,-1
37.60115,126.93415,30,보호구역,-1
37.61912,126.91523,30,보호구역,-1
37.61803,126.91814,30,보호구역,-1
37.62625,126.92754,30,보호구역,-1
37.58181,126.90492,30,보호구역,-1
37.59697,126.91867,30,보호구역,-1
37.58831,126.91600,60,과속단속,-1
37.58856,126.91407,60,과속단속,9
37.60128,126.91995,60,과속단속,-1
37.60864,126.92664,60,과속단속,-1
37.61932,126.92145,60,과속단속,330
37.61946,126.92292,60,과속단속,-1
37.62081,126.92470,60,과속단속,-1
37.62961,126.93009,60,과속단속,-1
37.60817,126.92146,60,과속단속,-1
37.63427,126.91940,30,과속단속,-1
37.63899,126.91881,40,과속단속,-1
37.63458,126.92666,40,보호구역,-1
37.63458,126.92666,40,과속단속,-1
37.63392,126.92280,40,과속단속,-1
37.63696,126.91895,40,과속단속,-1
37.60992,126.91992,60,과속단속,-1
37.60668,126.91565,60,과속단속,-1
37.61219,126.91766,60,과속단속,7
37.61658,126.91913,60,과속단속,22
37.64226,126.92314,40,과속단속,-1
37.64365,126.92290,30,보호구역,-1
37.64580,126.92720,40,과속단속,-1
37.64784,126.92966,40,보호구역,-1
37.58889,126.92250,60,과속단속,-1
37.64165,126.94018,30,과속단속,-1
37.64707,126.92808,40,보호구역,-1
37.59254,126.90654,30,보호구역,-1
37.64447,126.92507,40,과속단속,-1
37.63959,126.94022,30,과속단속,-1
37.59880,126.92081,60,과속단속,-1
37.61280,126.91371,60,과속단속,-1
37.61133,126.91759,60,과속단속,-1
37.61099,126.92188,60,과속단속,-1
37.60753,126.92357,60,과속단속,-1
37.60338,126.92175,60,과속단속,-1
37.59812,126.90877,60,보호구역,-1
37.59152,126.91775,60,과속단속,-1
37.58802,126.91638,60,과속단속,-1
37.59899,126.91001,40,과속단속,-1
37.61268,126.91563,60,과속단속,-1
37.60273,126.91030,40,과속단속,-1
37.60745,126.91091,40,보호구역,-1
37.61036,126.91097,40,과속단속,-1
37.61472,126.91296,40,과속단속,-1
37.62073,126.91628,40,과속단속,-1
37.62349,126.91682,40,과속단속,-1
37.62564,126.91812,40,과속단속,-1
37.60057,126.91588,60,과속단속,-1
37.60402,126.91535,60,과속단속,-1
37.60239,126.91615,60,보호구역,-1
37.61095,126.91479,60,과속단속,-1
37.60899,126.91554,30,보호구역,-1
37.59908,126.91699,60,과속단속,70
37.61454,126.91753,60,과속단속,188
37.62344,126.92748,60,과속단속,-1
37.62162,126.92672,60,과속단속,-1
37.58240,126.90538,30,보호구역,-1
37.62221,126.91900,60,과속단속,-1
37.62088,126.91910,60,과속단속,-1
37.61966,126.91987,60,과속단속,-1
37.19614,127.60633,30,보호구역,-1
37.20300,127.54614,30,보호구역,-1
37.17647,127.63396,30,보호구역,-1
37.34549,127.53713,50,과속단속,-1
37.36132,127.55440,50,과속단속,-1
37.40090,127.44271,50,과속단속,-1
37.20471,127.54859,30,보호구역,-1
37.31770,127.62741,80,과속단속,207
37.29857,127.58698,70,과속단속,98
37.32552,127.55513,50,과속단속,-1
37.32961,127.67918,30,보호구역,-1
37.41074,127.56923,30,보호구역,-1
37.26486,127.66208,30,보호구역,-1
37.25872,127.65584,30,보호구역,-1
37.40582,127.50347,30,보호구역,-1
37.38702,127.52953,30,보호구역,-1
37.33740,127.75040,30,보호구역,-1
37.35779,127.55770,30,보호구역,-1
37.29751,127.57237,30,보호구역,-1
37.29898,127.63591,30,보호구역,-1
37.27968,127.63520,30,보호구역,-1
37.19849,127.53903,50,과속단속,86
37.34507,127.51334,60,과속단속,-1
37.39324,127.42092,50,과속단속,-1
37.29266,127.65167,50,과속단속,-1
37.40319,127.54600,60,과속단속,25
37.29530,127.63648,40,과속단속,14
37.29611,127.63657,40,과속단속,195
37.20658,127.54274,60,과속단속,-1
37.26362,127.63033,50,과속단속,-1
37.27933,127.69052,40,과속단속,-1
37.24869,127.59532,70,과속단속,-1
37.24705,127.60073,50,과속단속,-1
37.27691,127.68943,40,과속단속,-1
37.35255,127.71410,50,과속단속,-1
37.29265,127.65210,50,과속단속,-1
37.30176,127.61772,80,과속단속,347
37.35904,127.51349,40,보호구역,-1
37.35862,127.51249,40,보호구역,-1
37.31556,127.55360,60,과속단속,-1
37.27880,127.56422,30,과속단속,-1
37.28627,127.61888,70,과속단속,-1
37.28648,127.61904,70,과속단속,-1
37.27696,127.61077,30,과속단속,-1
37.29497,127.64333,30,과속단속,-1
37.26406,127.60325,70,과속단속,-1
37.30192,127.65868,50,과속단속,-1
37.30545,127.63682,50,과속단속,-1
37.28938,127.63504,40,과속단속,105
37.31958,127.64979,60,과속단속,-1
37.24842,127.62953,70,과속단속,-1
37.17975,127.56435,60,과속단속,-1
37.29557,127.54400,70,과속단속,71
37.29738,127.61025,70,과속단속,-1
37.27672,127.61272,50,보호구역,-1
37.30704,127.64356,30,보호구역,-1
37.23266,127.56880,70,과속단속,-1
37.33229,127.54281,30,보호구역,-1
37.25552,127.64740,60,과속단속,117
37.40411,127.44469,30,보호구역,-1
37.29800,127.63597,30,보호구역,-1
37.29244,127.64469,30,보호구역,-1
37.27884,127.63382,30,보호구역,260
37.27385,127.55755,30,보호구역,-1
37.38009,127.57062,50,과속단속,-1
37.38036,127.57055,50,과속단속,-1
37.19772,127.57248,40,과속단속,-1
37.25809,127.63811,50,과속단속,-1
37.26035,127.63950,50,과속단속,-1
37.36995,127.60397,30,보호구역,-1
37.30983,127.55365,30,보호구역,-1
37.23520,127.52782,30,보호구역,-1
37.19499,127.56258,30,보호구역,-1
37.23882,127.65518,60,과속단속,-1
37.24635,127.59121,70,과속단속,-1
37.31110,127.63146,70,과속단속,-1
37.28243,127.61380,70,과속단속,-1
37.28220,127.62957,50,과속단속,-1
37.31223,127.63348,50,과속단속,-1
37.27620,127.61528,30,보호구역,-1
37.27103,127.62376,60,과속단속,-1
37.29288,127.68148,50,과속단속,-1
37.28845,127.62774,50,과속단속,-1
37.34430,127.49318,60,과속단속,-1
37.34491,127.49356,60,과속단속,-1
37.25808,127.58355,50,과속단속,-1
37.25498,127.64459,70,과속단속,-1
37.25598,127.67585,30,보호구역,-1
37.22858,127.56489,70,과속단속,-1
37.39359,127.53281,30,보호구역,-1
37.26436,127.55664,30,과속단속,-1
37.26633,127.55654,30,과속단속,-1
37.37547,127.51914,60,과속단속,-1
37.28269,127.63582,60,과속단속,87
37.28319,127.63536,60,과속단속,159
37.20176,127.72478,30,보호구역,-1
37.27528,127.55694,30,보호구역,114
37.27592,127.55993,30,보호구역,-1
37.28620,127.61935,80,과속단속,118
37.28678,127.61881,80,과속단속,297
37.34511,127.67364,60,과속단속,-1
37.33699,127.67658,60,과속단속,325
37.20416,127.66181,30,보호구역,-1
37.29819,127.59916,70,과속단속,-1
37.29883,127.55649,70,과속단속,-1
37.27530,127.63783,60,과속단속,172
37.22626,127.56138,70,과속단속,-1
37.29897,127.57148,30,보호구역,-1
37.23794,127.55782,30,보호구역,-1
37.39741,127.43291,50,과속단속,-1
37.38206,127.52401,60,과속단속,-1
37.31728,127.62722,80,과속단속,28
37.40394,127.44527,30,보호구역,-1
37.29445,127.64379,30,보호구역,-1
37.34489,127.63020,30,보호구역,-1
37.33385,127.59417,30,보호구역,-1
37.33347,127.59440,40,보호구역,-1
37.38838,127.55786,60,과속단속,-1
37.33267,127.54287,30,보호구역,-1
37.34485,127.62995,30,보호구역,-1
37.20374,127.66122,30,보호구역,-1
37.37470,127.58823,30,보호구역,-1
37.30008,127.62070,50,과속단속,-1
37.29377,127.62930,50,보호구역,-1
37.37484,127.58827,30,보호구역,-1
37.26940,127.71531,30,보호구역,-1
37.27696,127.61077,30,보호구역,-1
37.29816,127.63588,30,과속단속,-1
37.20468,127.54817,30,보호구역,-1
37.16341,127.63333,60,과속단속,-1
37.18376,127.66287,60,과속단속,351
37.31152,127.64520,30,보호구역,359
37.21092,127.54197,60,과속단속,-1
37.19427,127.55630,60,과속단속,-1
37.21504,127.53533,60,과속단속,-1
37.29789,127.63900,30,보호구역,-1
37.38578,127.60057,60,과속단속,-1
37.27255,127.58883,60,과속단속,-1
37.21150,127.54150,60,과속단속,-1
37.25934,127.63827,50,과속단속,-1
37.21530,127.53408,60,과속단속,-1
37.40498,127.44381,50,과속단속,-1
37.28904,127.63445,50,과속단속,11
37.25613,127.64745,60,과속단속,336
37.31169,127.64621,30,보호구역,-1
37.32744,127.68198,60,과속단속,351
37.21863,127.52989,60,과속단속,-1
37.25525,127.64570,70,과속단속,-1
37.27228,127.61093,70,과속단속,-1
37.19933,127.54145,60,과속단속,-1
37.18084,127.56331,60,과속단속,-1
37.20496,127.55284,70,과속단속,-1
37.20688,127.55329,70,과속단속,-1
37.24493,127.58833,50,과속단속,-1
37.30037,127.56863,70,과속단속,-1
37.38214,127.52393,50,과속단속,-1
37.24060,127.57969,60,과속단속,-1
37.37262,127.58138,60,과속단속,278
37.29774,127.60477,70,과속단속,-1
37.30108,127.65355,50,과속단속,-1
37.22545,127.66471,80,과속단속,-1
37.30487,127.63759,50,과속단속,-1
37.27839,127.63314,30,보호구역,79
37.24197,127.65261,60,과속단속,152
37.24690,127.65060,60,과속단속,-1
37.24840,127.63061,70,과속단속,-1
37.15297,127.64421,110,과속단속,331
37.21384,127.60524,110,과속단속,129
37.32109,127.57068,110,과속단속,314
37.32071,127.57103,110,과속단속,314
37.37662,127.49198,100,과속단속,89
37.18322,127.66275,60,과속단속,172
37.28200,127.66610,70,과속단속,-1
37.29886,127.55592,70,과속단속,280
37.27567,127.63811,60,과속단속,354
37.26443,127.60381,70,과속단속,-1
36.88671,126.64704,50,과속단속,-1
36.94977,126.76323,60,과속단속,-1
36.94780,126.75927,60,과속단속,-1
36.96914,126.59353,60,과속단속,-1
36.94068,126.78693,110,구간단속,53
36.94081,126.78798,110,구간단속,-1
36.94297,126.79402,110,구간단속,87
36.94297,126.79400,110,구간단속,87
36.93981,126.74286,30,보호구역,-1
36.91196,126.68948,30,보호구역,-1
36.88594,126.77140,30,보호구역,-1
37.01422,126.53909,30,보호구역,-1
36.86790,126.61312,30,보호구역,-1
36.81220,126.76214,30,과속단속,-1
36.88344,126.64315,30,보호구역,-1
36.88507,126.63778,30,보호구역,-1
36.88036,126.75537,30,보호구역,-1
36.89786,126.62136,30,보호구역,-1
36.89719,126.63673,30,보호구역,-1
36.89127,126.63143,30,보호구역,-1
36.89821,126.64719,50,과속단속,-1
36.89178,126.64723,50,과속단속,-1
36.90179,126.69799,30,보호구역,9
36.89056,126.65667,50,과속단속,-1
36.89887,126.65219,50,과속단속,-1
36.89887,126.65219,30,보호구역,-1
36.90007,126.65060,50,보호구역,-1
36.97916,126.71205,70,과속단속,-1
36.85764,126.68547,60,과속단속,-1
36.88802,126.65209,30,보호구역,-1
36.96552,126.69005,30,보호구역,-1
36.95733,126.77330,70,과속단속,-1
36.88562,126.64342,50,과속단속,-1
36.90185,126.65389,60,과속단속,-1
36.89526,126.65107,30,보호구역,-1
36.89592,126.65273,50,과속단속,-1
36.90124,126.64760,50,과속단속,360
36.90161,126.69409,30,보호구역,283
36.89803,126.69622,60,과속단속,-1
37.00776,126.49045,70,구간단속,-1
36.97987,126.60720,70,구간단속,-1
36.97227,126.75717,70,과속단속,-1
36.96522,126.69054,30,보호구역,-1
36.88354,126.61808,30,보호구역,-1
36.95185,126.57243,30,보호구역,-1
36.92042,126.80573,70,과속단속,-1
36.80392,126.75941,40,과속단속,-1
36.90205,126.69299,30,보호구역,284
36.95996,126.76879,30,보호구역,-1
36.80436,126.77816,30,보호구역,-1
36.89155,126.63137,30,보호구역,-1
36.89803,126.62188,30,보호구역,332
36.89867,126.63746,30,보호구역,-1
36.83582,126.60316,30,보호구역,-1
36.82371,126.78856,30,보호구역,-1
36.90039,126.50009,30,보호구역,-1
36.90936,126.74958,30,보호구역,-1
36.76463,126.76290,30,보호구역,-1
36.84214,126.71203,30,보호구역,-1
36.84989,126.76372,30,보호구역,-1
36.81667,126.66401,30,보호구역,-1
36.93284,126.67952,30,보호구역,-1
36.90147,126.63924,30,보호구역,-1
36.98778,126.58595,60,과속단속,17
36.88677,126.73974,70,과속단속,-1
36.96796,126.59558,60,과속단속,-1
36.97927,126.71310,70,과속단속,-1
36.83739,126.63031,110,구간단속,-1
36.96840,126.68552,50,과속단속,-1
36.97425,126.68561,50,과속단속,279
36.97796,126.58764,50,과속단속,-1
36.83084,126.75145,70,과속단속,-1
36.86450,126.73263,60,과속단속,-1
36.88410,126.75970,30,과속단속,-1
36.93218,126.73015,60,과속단속,-1
36.99781,126.55717,70,과속단속,-1
36.97577,126.52517,60,과속단속,-1
36.97588,126.52297,60,과속단속,-1
36.85811,126.57986,60,과속단속,-1
36.88972,126.61234,70,과속단속,-1
36.89782,126.63906,30,보호구역,-1
